level,type,Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4,region,Other Africa,523.0529645,1073.436191,2494.894853,1005.197063,1790.364559,2843.065529,1718.743428,3089.062787,1294.473313,2311.515061,1299.655887,-2938.774955,342.7927676,1246.925762,2236.706352,1724.23424,7051.72649,5435.388794,1300.835915,3877.286351,5617.845563,3827.638473,7429.068886,10639.78146,9753.529319,8175.535309,6867.788462,9901.975688,5838.670664,3237.921577,784.6671707,2154.718042,4708.299818
5,region,Central Africa,51.5402172,51.7465661,79.5859699,42.9758998,14.1979969,34.8612053,22.5756813,31.73811295,0.3958481444,17.25733682,37.05180993,46.4967961,-49.24630601,-28.13416492,-12.81172467,80.2834349,-25.1563216,139.1305867,-54.02244347,166.9520368,346.363,-230.0864297,356.0652253,25.38109792,173.7079531,336.6864553,337.9253274,291.3327896,289.9300811,257.1705409,262.4135902,289.3544769,558.3085189
6,country,Burundi,0.0058392,0.0275463,0,0.135926,0.102904,0.600583,0,0,0,0,0,0,0,0,0,0,0,0.03503193535,0.5815179347,0,0,0,0,0.1667296434,0.02738229832,0.1521940035,0.03644326608,0.00992987499,0,0.7480321896,1.135501762,1.134010837,1.95901456
6,country,Cameroon,15.0955999,21.5167,33.0572999,22.1073999,0.39625,0.601024,8.0951599,-3.8980999,24.015,-11.6626999,9.6748999,35.2098999,-33.13,8.48761,9.54409,-23.169,-47.993,-6.0199999,-47.3152106,-140.761,-35.802,-110.162,-70.545,-137.5279999,-10.112,-10.821,-38.889,21.8649999,109.6541334,127.2599394,84.4150557,70.9938562,94.2229504
6,country,Central African Republic,3.79043,3.5022199,5.85587,5.3185,7.20455,1.4244272,1.4895846,0.1730432,0.3017194,0.0064966,0,0,0.0012923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Chad,0.0598481,10.5031,13.7745,10.9300999,0.561955,-2.4541819,1.2647785,0.9457415,-0.3034145,-2.147153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Congo,3.793,1.3089999,1.208,1.129,-0.912,1.619,-0.391,3.4969999,-8.1359999,19.3129999,3.846,6.631297925,-6.239705705,-2.930144529,-4.649005745,0,0,0,0,0.8894799931,0,12.15387419,-6.863495956,-13.51712303,-21.47588781,-16.15691591,10.38127178,44.9336032,13.61487363,22.64583554,27.17333718,24.9095863,24.9095863
6,country,"Congo, Democratic Republic of",0,0,0,0.882894,0.00001,0.2003426,19.3480947,17.1889587,-1.2226697,-1.0653859,-1.8,0.9,21.9906618,23.431563,7.5655346,13.445435,18.3567469,14.3025547,54.0572491,34.8005569,7.2,90.875696,420.5349337,400.6632725,343.6010833,507.7800897,272.3339477,292.224618,209.2312957,133.9246292,148.8362484,192.358713,436.3994669
6,country,Gabon,28.7955,14.888,25.6903,2.47208,6.8443279,32.8700104,-7.2309364,13.83146955,-14.25878716,12.81307912,25.33091003,3.75559827,-31.86855441,-57.12319339,-25.27234353,75.4069999,1.3799315,114.767,-61.4459999,271.8229999,374.865,-223.2539999,12.536,-225.3139999,-146.0519999,-150.376,45.2999999,-83.709,-62.9283333,-33.7791111,0,0,0
6,country,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.946,0,0,0,0,0,0,3.7878241,3.4532814,47.7565637,15.6865715,17.9641472,5.4323093,0,0,0
6,country,São Tomé and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,3.1,3.1,0.1,0.2,0.1,0.3,0.4027876,0.9102186,3.9315511,2.6548061,1.0061011,0.3220671,2.3939645,0.9389064,0.8534472,-0.0416894,0.8175007
5,region,East Africa,2.564828897,11.5933265,46.47796578,41.9870153,19.12062135,38.62109981,9.352335895,19.51628885,12.27752037,15.44088195,19.50878789,13.27134563,24.96571554,6.995970148,43.69055957,125.5260394,53.32043526,126.6296329,119.0065933,121.8255747,239.3031596,221.3395591,304.3447265,266.6349813,237.6834638,206.7091922,139.6168893,-323.2662547,248.2575377,174.4468334,203.413882,652.368103,341.0801996
6,country,Kenya,-0.4426505,0.2,-0.0949822,2.7881851,0.9644009,13.1999999,-2.6928127,2.1499999,0.01,0.01,0.01,0.01,7.4176872,2.0752347,4.4161046,9.6877658,23.9577672,13.3307644,9.2900393,23.9837931,23.7535477,25.1539149,25.7316419,22.9713763,17.2186405,14.9088449,11.2173819,13.5727217,11.2492037,10.7693016,-7.1141381,409.9913413,137.8821683
6,country,Madagascar,1.345,-0.413,1.899,4.9459999,2.7989999,1.5209999,-0.782,-1.514,0,0,-0.921,1.119,0,0,0,34.8999999,11.1999999,38.5,44.6,26.1999999,43.5,42.2999999,36.3999999,15.6,36.7999999,81.9,89.7,106,117.8962738,101.61823,119.0934068,114.3272895,155.1887386
6,country,Mauritius,0.5382312376,10.86102362,43.30728899,33.26155938,1.057882898,3.623542674,2.674377789,3.181794437,13.71250422,6.43219592,12.68590759,2.849364729,8.57753154,-5.483576152,31.67445497,47.53154644,10.15513386,56.97186854,52.15655401,37.45330071,128.6853081,157.8102139,180.3660566,167.8875275,141.126526,99.66372825,28.29410965,89.22903735,98.4132644,57.70501978,16.08765796,85.57393361,19.49477672
6,country,Seychelles,1.124248159,0.9453028845,1.366658987,0.991270918,13.32254056,16.98255134,12.48266591,9.887711516,3.00091785,8.998686028,7.7338803,8.5377138,8.7317199,8.1470619,7.6,33.4067273,8.0075343,17.827,12.96,5.338,6.15,7.922,15.51,15.799,15.52,9.954,10.26,-532.3721461,20.3804806,4.0313672,75.0186284,42.1304422,28.1538465
6,country,Uganda,0,0,0,0,0,3.294006,-1.0282897,0,0,0,0,0,0,0,0,0,0,0,0,28.850481,37.2143038,-11.8465696,46.3370281,44.3770775,27.0182974,0.2826191,0.1453977,0.3041323,0.3183152,0.3229148,0.3283269,0.3450964,0.3606695
6,country,United Republic of Tanzania,0,0,0,0,0.9767971,0,-1.3016054,5.810783,-4.4459017,0,0,0.7552671,0.2387769,2.2572497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,region,Southern Africa,57.44591661,247.6651354,1954.143467,326.4153936,1310.019544,2580.364425,1074.117449,2376.259306,1821.911457,1605.478515,278.1475096,-2811.632357,-242.9435862,894.351212,2193.986822,1100.324639,6359.184576,3900.474447,-409.3004934,1522.015492,2679.603568,1968.200549,3236.522966,8611.222959,7148.223428,5386.80742,5144.501442,8711.662595,4196.429034,1529.291897,-1793.019827,-1241.21024,2779.526984
6,country,Angola,0.9,0,0.1889007,2,-2,-1,-12.4209563,3.9734194,0,-0.088285,0,0,100.111,95.8999999,783.2359999,219.3620571,190.5850859,911.7814554,2569.643974,6.7531245,1340.429384,2092.642448,886.4757406,921.5661921,886.7924567,-784.8702166,273.005,1352.005057,5.7141675,-2349.425835,90.514469,-1057.370588,41.0663623
6,country,Botswana,7.3637306,8.5082807,9.8,9.4920906,9.461196,40.90599197,-1.052884905,4.081341967,3.497496356,1.507655026,-6.72759917,367.7064145,42.88315053,206.0635201,38.76076362,-57.31814846,-49.75459902,-31.64728726,91.39912053,-7.820715737,-0.8963608503,-9.625899793,7.978067735,84.63280186,111.3669464,183.2451638,169.6936905,-0.8658096124,82.0787955,-19.79488405,-68.2567835,-32.9011602,-42.22962651
6,country,Eswatini,3.0879124,15.7189424,3.0502769,8.7230656,58.2600856,30.0079984,-6.442834359,-11.97927065,23.91340524,13.24171615,10.01465454,-17.70203434,-0.5692221579,16.3653789,-1.439697571,-22.03062271,-0.6202420421,23.16418179,-7.940715766,7.021750906,-8.058766162,2.170688722,-7.51199723,-4.436223566,0.5469639056,-0.8782882499,-7.132212649,65.48392774,-10.51255983,22.20788913,-12.64214307,60.29254752,-22.3302392
6,country,Malawi,0,0,0,0,0,0,1.8999999,0.9000389925,5.599991739,0.09999975504,-0.6000001831,-0.5960383297,4.3956415,0.2758642,1.1726573,1.6846609,5.91,13.64,18.55,-1.33,42.3,0.9450675,-4.5423233,-4.1457737,-4.7410708,-5.1059796,-4.2156352,-6.6599056,-102.2398272,23.2550852,-153.9066154,27.6279939,29.9429786
6,country,Mozambique,0,0,0,0.0578093,-0.0298895,0.2003426,0,0,0,0,0,0,-0.4,0,0,14.6,138.0999999,17.3999999,49.7999999,34.5,237.9,83.5999999,8.9,522.2999999,97,1.5,34.7,25.9835176,-25.30488,-30.8861899,153.380151,193.7281507,563.7224538
6,country,Namibia,1.352751109,3.766314661,-0.1753149533,1.377098545,-4.449701476,-0.744398402,-2.046821031,0.5859425863,0.1808880882,0.7318135095,-2.651361762,12.74616164,5.417002656,10.42532799,22.19131257,12.64001082,11.64533968,-2.887574233,-5.075279426,61.88419622,4.89975933,14.01531979,10.53343435,5.889120834,21.93620753,102.2417814,-4.758974204,-65.63854953,98.48432553,9.141282566,51.68740943,17.4617822,8.689473643
6,country,South Africa,27.4415225,207.8715976,1936.879604,298.0653296,1235.777853,2497.59449,1043.180946,2350.497834,1780.119676,1580.985616,270.6118161,-3177.88686,-397.9811587,565.121121,1350.064786,930.2866811,6063.308991,2965.923672,-3133.677592,1151.449136,-75.67044837,-256.8470748,2987.587044,6648.948841,7669.456152,5743.585081,4474.489806,7371.170387,4076.114369,3146.640115,-1950.835115,22.26180177,2571.434214
6,country,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.5579999,1095.4,-1.3999999,-701.897,409.468,-1706.134228,125.089878,176.7197675,-72.0478702,45.3227673,696.1544346,64.0388007,-504.3107671,-387.7686328
6,country,Zimbabwe,17.3,11.8,4.4,6.7,13,13.4,51,28.1999999,8.5999999,9,7.5,4.0999999,3.2,0.2,0.001,1.1,0.01,3.1,8,0,43.2999999,42.7,49,27,72,22,32,42.231841,26.7718769,32,33,32,17
5,region,West Africa,411.5020018,762.4311632,414.6874503,593.8187539,447.026397,189.2187988,612.6979612,661.5490788,-540.1115119,673.3383273,964.94778,-186.9107401,610.0169443,373.7127449,11.84069532,418.1001267,664.3778009,1269.154127,1645.152258,2066.493248,2352.575836,1868.184795,3532.135968,1736.542425,2193.914475,2245.332241,1245.744803,1222.246558,1104.054011,1277.012305,2111.859526,2454.205702,1029.384115
6,country,Benin,0.273419,0.3544789,0.3778014,0.7063152,1.5581459,0,21.922,13.1389999,5.2039999,1.443887354,3.582985943,2.305470787,1.35009498,0.3148657949,-1.309899013,-0.38485747,-1.728853105,-6.092637298,-3.99280937,31.1868628,-17.91320816,59.64956153,40.33547687,58.58959762,17.27828527,32.69923447,17.38103665,31.90738763,9.770518691,27.14951429,21.5266887,42.90213741,27.69985323
6,country,Burkina Faso,-0.5509404,0.1335376,0.122093,1.5538753,6.8443187,0.2003413,0.6548698,1.0468261,5.2648351,0.19327626,0.1671404654,0.5975125471,1.715954938,1.918444597,-8.947821725,-0.1952725094,1.005947714,0.2253441192,-0.2344770603,8.483944886,-3.5313572,102.2387712,72.95990222,58.30698959,69.54529667,14.1049306,50.50784027,10.26882061,67.71334925,16.43184679,-7.138811514,-43.11930084,21.37721408
6,country,Cabo Verde,0.316715,0.544754,1.20381,0.664208,0.415187,0.57382,0.263465,0.04979785612,0,0,0,0,0,0,0,0,0,-0.3670218972,0.1123621087,0.829077996,-0.04047620071,-1.432460236,-11.12968417,-32.30466155,-9.193229301,15.82538393,-7.870029467,15.97231223,-14.03034168,-12.64672486,-7.964531141,-7.244980872,-9.5624072
6,country,Côte d'Ivoire,0,0,0,0,1.4723544,7.0085405,0.390967,49.4144544,-28.8766503,6.348881515,7.8722556,-5.1792378,-4.2031598,23.1636404,-25.5139489,0,0,0,0,-9.460255069,24.87294988,15.27170849,14.30137877,-6.401442463,16.21889846,14.40837521,28.65143263,676.0310287,144.6521602,119.5143775,1.328576431,285.2130227,435.8733284
6,country,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.2,-10,-49.0999999,0,-22.8,-1.3999999,2.3615784,0.4807893,-1.6266941,-3.4838092,-3.3863711,2
6,country,Ghana,0,0,0,0,0,0,1.2997534,1.6835096,26.6754107,163.3,0,9.5536176,-2.0425363,10.7496458,-0.9786598,0,0,0,7.96,6.9199999,0,25.35,1.09,8.8133333,11.8,221.4,14.6999999,15.9,81,587.7660483,542.4139963,191.8092495,350.7473235
6,country,Guinea,0.1196963,1.109727,0.5022201,0.8797432,0.2102208,0.601028,0.5,1.5139899,1,4,0,5,0.4912717,0,0,0,0,0,63.64,-49.8,-101.35,0.82,2.01,-0.87,3.2987867,5.0152,21.1036287,1.11,-0.33,1.02,2.36,-3.12,0.0866667
6,country,Guinea-Bissau,0,0,0,0,0,0,0.9774177,0,0,0,0,-0.3956133303,1.004321452,0.5161734343,-7.501632641,0.6957768054,0.4150012431,-0.2503823547,-0.8262524983,-0.09741923733,5.514086057,0.8582945158,-0.1488657799,0.001842479652,2.751007261,2.346367638,0.4503838489,0.3341044429,-0.4052595831,0.3898202883,0.3142883921,0.9467465438,0.1376167775
6,country,Liberia,5.9409999,366.3519999,58.5439999,50.942,91.301,-9.7029999,-24.449,495.127,-729.3546601,310.6032221,779.8965636,-292.0280593,402.9371501,172.9791243,304.49577,436.8439184,346.3924274,362.5773719,381.9379059,363.6359017,1518.470884,-222.3109681,1388.373413,327.1310581,-35.5302437,30.3896929,167.6633002,54.1742497,84.0757476,101.9710992,80.0736988,91.022399,91.022399
6,country,Mali,0.1836468,-1.0341411,1.5422981,0,0,0,1.554,-6.785,-0.015,0.8283268285,4.012775712,17.26647559,1.573915189,1.4229181,0.7817749889,-0.938445555,1.246916177,7.313251277,0.6051741271,-1.020784183,7.405956667,4.378361654,15.95049821,2.855843461,0.615282005,82.37154305,97.01578598,14.76345535,0.2894968501,1.011757736,1.154996811,55.87514162,8.74819207
6,country,Mauritania,0,0,-0.157796,0.1765788,1.1706861,0.2003426,0.1954835,0.1713299,0.09275,0,0,0,0.365,-1,4.008,2.023,0.057,-1.2769999,2.9849999,0,16.753,1.463,-2.676,18.6149999,27.745,0.212,1.0349999,9.6639999,3.637,4.7786666,6.0265555,5.402611,3
6,country,Niger,0.0183645,2.61248,40.7304,5.75288,-1.80654,7.14817,7.46551,1.622,0.163,-0.238753027,-0.6208074429,-3.623272432,-1.718824427,0.003441156228,7.075726171,-4.421121281,-0.9791734399,8.053965744,24.37221558,59.25631001,-59.73828787,9.286534737,2.184017692,100.7593405,88.66096226,34.13836364,40.21224098,29.0887861,38.61740352,32.02755979,14.99202539,39.25818892,39.54129295
6,country,Nigeria,414.6,411.5,260.1,532.7,328.1999999,191.7533597,597.1846595,102.972821,158.8009787,172.8176088,168.9385145,93.8835567,172.1614945,167.3213667,-260.7550936,14.619968,322.48,874.97,1058.2661,1542.02,922.72,823.5802767,1542.56215,1237.4968,1614.2945,1435.203637,335.4649942,310.830719,565.5691117,285.3188459,1473.332437,1817.909995,-67.0630883
6,country,Senegal,-9.5495197,-19.1416731,51.3804723,0.3531534,17.4710242,-3.4058034,1.9548354,-0.8566499,10.3398242,11.05572691,0.6488982775,-7.039188911,34.01636757,2.658293187,13.06302469,-7.721795445,9.891181702,24.70439233,126.2647804,77.12215102,2.227036588,47.45838861,55.99312083,33.32863467,27.45964298,31.3640613,223.8625412,82.41529957,52.80833027,71.06403375,99.18639353,51.67613135,182.0731082
6,country,Sierra Leone,0.1496204,0,0.3421515,0.09,0.19,0.64,0,0,0,0.1,0,0,0,0,0,-7.5499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Togo,0,0,0,0,0,-5.798,2.7839999,2.45,10.5939999,2.886150538,0.4494533524,-7.252001599,2.365894391,-6.335168617,-12.57654486,-14.87104431,-14.40264683,-0.7031571128,-15.93774076,37.41745837,37.18525189,1059.773325,420.3305604,-20.67991063,358.9702861,348.6534519,256.9666484,-32.57518319,70.20570469,42.84215426,-112.2629797,-70.9392677,-56.29738393
3,region,Asia,9942.614476,6518.003508,15796.01653,29681.62327,36924.33515,41565.51173,50262.65766,48300.48982,27020.90725,40242.40426,74168.80163,53114.86156,30505.81176,27540.93174,85823.71951,82403.09071,138603.3166,220948.9342,209640.5173,209894.7463,271633.8531,299067.6343,283142.7696,340253.1616,392339.0033,357577.5096,366618.869,400100.0864,361194.4216,346194.9378,382708.5402,445322.7737,396127.8093
4,region,East and South-East Asia,10848.95503,6716.96738,16615.48316,29027.94355,37063.09213,42062.05204,47169.68678,48038.57631,27861.3945,38475.05745,70691.65673,51197.65255,25620.36362,26611.57063,75458.13437,65651.37471,101432.16,165708.8764,148149.1978,172262.307,229458.2566,249309.8648,247593.9445,288429.9934,350382.8572,304815.0217,322375.8622,345955.005,301551.2248,293455.697,335704.718,371098.7789,354848.6266
5,region,East Asia,8521,5793,14221,24724,26077,29983,32487.876,32212.29,23095.43819,28385.48284,61695.56106,30431.32052,20638.51119,20588.849,56187.99684,45354.73428,70198.48301,101814.2439,114496.2483,121650.875,166253.438,183975.7814,184884.9224,204617.0226,260711.5155,231338.3754,272810.4505,257441.7345,243603.3459,203040.1794,267088.8695,289922.5921,268947.0101
6,country,China,830,913,4000,4400,2000,2000,2114,2562.49,2633.807,1774.313,915.777,6885.398,2518.407,2854.65,5497.99,12261.17,17633.97,26506.09,55907.17,56528.99,68811.31,74654.04,87803.53,107843.71,123119.86,145667.151,196149.43,158288.3,143037.3051,136907.56,153710.2599,178819.3243,146503
6,country,"Hong Kong, China",2448,2825,8254,17713,21437,25000,26530.876,24406.8,16625.63119,22191.16984,54078.78406,18055.32938,13162.97641,12057.14836,43636.87725,27003.09746,44475.22667,64165.75444,48379.25061,59201.59964,86247.17956,96340.82734,83410.51671,80773.07891,124092.4778,71821.20166,59702.79236,86703.87836,82201.31403,53201.94178,100715.4597,96428.13495,103588.1501
6,country,"Macao, China",0,0,0,0,0,0,0,0,0,0,0,10.59314121,71.1277748,-4.949359451,-91.87040414,60.16681937,635.8863353,22.64850638,-83.41531475,-10.52067312,-441.3775177,120.3510509,469.219736,1674.247678,681.0957127,-870.3863263,-1002.243886,863.9421879,269.6807819,1040.707666,1137.179809,3220.772836,2500
6,country,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2999999,54.4,12.7509999,6.243,53.8059999,62.326,94.5629999,64.656,40.9859999,107.082,11.4089999,14.4719999,48.614,37.0459999,126.97,25.97,113.36,75.86
6,country,Taiwan Province of China,5243,2055,1967,2611,2640,2983,3843,5243,3836,4420,6701,5480,4886,5682,7145,6028,7399,11107,10287,5877,11574,12766,13137,14285,12711,14709,17946,11537,18058,11763,11500,11341,16280
5,region,South-East Asia,2327.955027,923.9673796,2394.483163,4303.94355,10986.09213,12079.05204,14681.81078,15826.28631,4765.95631,10089.57462,8996.095673,20766.33203,4981.85243,6022.72163,19270.13753,20296.64043,31233.67704,63894.63241,33652.94946,50611.43208,63204.8186,65334.08342,62709.02207,83812.97079,89671.34171,73476.64628,49565.4117,88513.2705,57947.87889,90415.51758,68615.84848,81176.18677,85901.61647
6,country,Cambodia,0,0,0,0,0,0,0,0,19.7899999,9.092,6.593,7.288,6.0259999,9.6609999,10.243,6.278,8.3818211,1.0950507,20.4888249,18.873228,20.5800757,29.1650226,36.18017,62.2684064,82.0634498,87.761038,79.0744786,114.8580662,123.9636103,101.8375479,127.0128912,92.4176251,150.4862804
6,country,Indonesia,-11,13,714,481,3283,1319,600,178,44,72,0,0,0,0,3408.18,3065,2725.753,4675.147,5899.73,2249.122,2664.25,7712.86,5421.65,6646.6,7077.32,5936.97,-12214.69,2077.19,8052.85,3352.18,4448.48,3844.75,6848.12
6,country,Lao People's Democratic Republic,0.168,0.136,1.516,0.055,1.022,4.1779999,3.4049999,1.2809999,3.0099999,0.557,9.9092909,0.3205009,0.2,-0.0264787,1.1057952,-0.0869146,0.0005867,21.4721355,-16.9319761,2.5122878,33.4549713,0.3587474,-16.858778,-28.5714289,7.057558,39.6969679,15.184319,9.7008379,0.00001,0.00001,0,0,0.00667
6,country,Malaysia,129,175,115,1063,2329,2488,3768,2675,863,1422.368421,2026.052632,266.8421053,1904.736842,1369.473684,2061.315789,3075.448431,6020.969527,11313.80597,14964.87231,7784.319762,13399.07857,15248.88072,17143.09764,14107.16936,16369.06925,10545.85277,8011.212786,5638.472807,5114.464714,6230.50185,2419.386578,4675.824901,13322.37646
6,country,Philippines,22,27,101,374,302,98,182,136,160,133,125,-140,65,303,579,981.0539999,1289.689,5277.66,2174.035,1822.847,2712.166532,2349.64114,4173.220333,3646.949296,6753.922593,5539.505401,2396.734618,3304.731499,4115.69824,3350.93671,3562.03127,2251.12059,3900.04164
6,country,Singapore,2033.787027,525.8313796,1316.967163,2151.88855,4577.07013,7282.874035,9196.405776,12252.00531,3544.15631,8110.98787,6848.360751,20204.44043,2835.266588,3725.734425,13138.56694,12552.51142,20063.12424,40882.29049,7964.392237,32039.72472,35407.14773,31900.09382,20480.36297,45278.83002,52477.48708,45223.04576,36872.49828,62706.29214,22811.04829,66101.5073,38392.54005,50802.05704,50788.33395
6,country,Thailand,154,183,146,234,494,887,932,584,132,341.5693254,-19.82,427.4409999,170.6229999,614.879,71.7259999,551.4354963,1040.758866,1539.161763,2346.363064,5994.033084,8042.140719,7176.083972,14258.70273,12131.05814,5741.754777,4991.147346,13392.73022,14182.02515,17131.85402,10163.55416,18592.53017,19152.04212,8218.285478
6,country,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-33,12.667,12.667,12.667,12.667,12.667,0,0,650,693.867525,-0.0255,-0.034
6,country,Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,85,184,300,700,900,950,1200,1956,1150,1100,1000,480,598,465,380,358,2674
5,region,South Asia,65.316,7.8919999,44.4159999,-127.084359,100.7609999,128.5536665,345.5448888,177.19962,176.3881599,318.8619639,540.4384136,1499.03755,1736.790428,1603.583517,2346.939588,3486.851528,14575.03407,17766.08612,21462.70514,16273.98497,16290.5664,12823.00656,10021.98113,2179.286002,12023.36987,7817.758502,5519.816076,11493.30872,11630.419,13275.21967,11205.96232,17716.09725,16041.79634
6,country,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7,1.5,0,0,-1.9180361,0.3349586,-0.7150337,1.1778608,-9.0398998,0.537319,-0.0191537,2.1630531,14.0060466,11.2607358,38.8037016,26.3210465,37.2284781,30.7909599,0
6,country,Bangladesh,0.5,0.4,0.1,0.2,0.2,1.7,12.5,3.06562,3.0021599,0.059964,2,20.6,4.0999999,6.2,5.7,3.2999999,3.6,21,9.3,29.3,15.4,13.0399999,43.3699999,33.7299999,47.63,45.5,40.53,141.96,23.2399999,27.58,11.6,91.71,52.56
6,country,India,6,-11,24,0.350641,82,119,240,113,47,80,514.4454136,1397.43655,1678.039428,1875.779518,2175.366588,2985.487528,14284.98907,17233.51512,21142.47118,16057.78101,15947.42544,12456.1607,8485.695377,1678.741353,11783.49369,7572.417124,5072.359559,11140.54816,11446.91762,13144.13521,11109.201,17252.55023,14543.10275
6,country,"Iran, Islamic Republic of",55.996,17.972,30.686,-132.535,9.301,2.2559999,79.126,80.134,63.386,193.8019999,10.993,50,15.201,-325.706,104.5729999,414.564,148.4449999,358.571,202.1519999,95.569,238.9559999,257.6279999,1356.03,189.204,3.442,119.691,104.1123333,75.7484444,74.601111,84.8206296,78.3900617,81.6053456,100
6,country,Pakistan,2,-4,-12,-2,1,0.001,7,-24,50,21,11,31,28,19,56,44,109,98,49,71,47,35,82,212,122,25,52,52,-21,-85,-45,242,1331
6,country,Sri Lanka,0.82,4.5199999,1.6299999,6.9,8.2599999,5.5966666,6.9188888,5,13,24,2,0.001,11.4499999,27.3099999,6,38,29,55,61.7,20,42.5,60,63.9256485,65.0733298,66.8233298,52.9873245,236.8081368,71.7913757,67.8565705,77.3627837,14.5427837,17.4407153,15.1335933
5,region,West Asia,-971.6565506,-206.8558715,-863.8826308,780.7640777,-239.5579766,-625.3939722,2747.424991,83.3538363,-1047.615722,1438.295108,2927.843611,437.6818186,2722.268707,-552.8875356,9253.658746,13412.72547,23007.35445,34384.43284,38820.60242,18199.5233,17996.56725,31540.63561,24043.03674,47352.94836,26113.47329,44145.22515,43917.16491,41599.47968,49019.1708,42053.00233,37920.1141,55014.61203,27487.26661
6,country,Armenia,0,0,0,0,0,0,0,0,11.5459999,0,0,0,0.002,0.609,-0.1242516,5.3890483,22.6270663,8.8917141,30.5064609,52.240416,27.4590626,219.0815341,23.4259691,30.2628701,28.8040827,28.7519243,70.5193824,29.0568239,7.0125058,-132.9950609,-27.2788691,24.5937411,49.7449376
6,country,Azerbaijan,0,0,0,0,0,0,3.8992603,0.004,0.02,0,0.76,0,325.6139999,933.2509999,1204.82,1220.77,705.49,285.54,555.6,326.091,232,533,1192,1490,3230,3259.769,2574,2564,1761,2431.7,825.3,76.9826622,172.22
6,country,Bahrain,25,50,53,38.6,198.6699999,-16.1,304.8,52.92553165,38.56382979,163.2978721,9.574468085,215.9574468,190.1595745,741.3546035,1035.638298,1135.37234,980.0531915,1669.148936,1620.478723,-1791.489362,334.0425529,-920.212766,515.9574468,531.9148936,-393.6170213,3190.957447,-880.0531912,228.9893614,111.1702125,-197.0744678,-205.0531915,64.36170213,1947.87234
6,country,Georgia,0,0,0,0,0,0,0,0,0,0.968,3.163983,4.0603999,4.0925,3.7625,9.5704999,-89.4773333,-13.3814,73.89403,146.61213,-18.5262,135.14802,146.61608,296.95236,119.904,406.652,309.151,407.17289,269.42751,340.19079,281.53472,22.86073,321.98657,348.01239
6,country,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7,305,7.9,33.6,71.9,124.9,366,489.5,227.1,241.5,147.7,304.3,77.8,188.4,194.2,147.2,134.6,238.3
6,country,Jordan,-31.483,13.68,-3.399,-53.0349999,-23.1409999,-27.297,-43.2999999,9.83037,2.0539999,2.7,8.603666996,31.59379394,13.82228491,-3.667136812,18.19464034,163.1875882,-138.0818054,48.09590973,12.8229154,72.39436606,28.45070408,30.84507028,5.352112535,15.63380282,83.52112676,0.985915493,3.239436479,6.61971831,-7.605633803,43.38028169,26.33802817,15.91549296,-15.77464789
6,country,Kuwait,-239.1999999,-186.4,-1210.7,652.6658252,-1519.183481,-1021.953573,1740.094653,-969.1807126,-1867.067424,-22.99492469,-303.1765074,-242.2704948,-76.66642537,-4959.867388,2581.269087,5141.780822,8210.534296,9784.176712,9090.570923,8581.831447,5889.836145,10772.92248,6741.299104,16647.971,-10468.07464,5367.157404,4527.894125,9013.447038,3715.062939,-2696.302637,7931.542322,4666.111927,-25603.22542
6,country,Lebanon,-15.9743032,3.9624462,17.2022594,48.4089175,157.7487446,10.803833,20.745998,6.2522213,37.8385335,131.7342398,137.924,3.879,0.206,610.951,827.052473,715.499,874.652,848.09,986.578545,1125.772462,486.8262728,936.6451495,1030.191525,1975.697256,1240.706833,660.2122952,1004.742727,1317.433967,631.2151208,344.7927002,28.9134562,-1365.820411,99.0401603
6,country,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,234,276,-36,585,109,1498.049415,1222.36671,884.2652796,933.680104,1357.607282,335.5006502,356.3068921,2423.927178,717.8153446,-465.5396619,-697.0091027,-397.9193758,-520.1560468
6,country,Qatar,1.98275,2.3669554,4.5463623,4.2694931,31.2593023,4.7107639,8.9704116,14.2456702,21.427,7.1999292,17.7499138,17.2133816,-21.0426326,88.170443,437.918,351.9139999,127.431,5160.249,3657.774725,3214.574176,1863.173409,10108.52912,1840.10989,8021.429,6748.352,4023.352,7901.923,1694.78022,3522.802198,4450.274725,2729.945055,159.8901099,2383.791209
